date,returns
2023-01-05,0.019428
2023-01-06,0.003102
2023-01-09,0.008096
2023-01-10,0.001085
2023-01-11,-0.001853
2023-01-12,0.001955
2023-01-13,0.014064
2023-01-16,0.015607
2023-01-17,-0.000175
2023-01-18,-0.001675
2023-01-19,0.006221
2023-01-20,0.00614
2023-01-30,0.004739
2023-01-31,-0.010589
2023-02-01,0.0094
2023-02-02,-0.003523
2023-02-03,-0.009451
